ipo_status;ticker_code;image;company_name;sector;subsector;listing_board;final_price;line_of_business;address;website;number_of_shares_offered;%_of_total_shares;participant_admin.code;participant_admin.name;book_building_opening;book_building_closing;lowest_book_building_price;highest_book_building_price;opening_of_offering_period;closing_of_offering_period;closing_date;distribution_date;listing_date;ara_arb_percentage;underwriters;warrant.code;warrant.per_share_ratio;warrant.exercise_price_(rp);warrant.open;warrant.high;warrant.low;warrant.close;listing_price.open;listing_price.high;listing_price.low;listing_price.close;listing_price.change;listing_price.percentage_change;listing_price.volume;performa.1D;performa.1W;performa.1M;performa.6M;performa.1Y;performa.updated_at;performa.source;fundamental.aset_percentage;fundamental.liabilitas_percentage;fundamental.pendapatan_percentage;fundamental.laba_bersih_percentage;fundamental.updated_at;fundamental.source
Closed;BELI;;PT Global Digital Niaga Tbk;Technology;Online Applications & Services;Ekonomi Baru;450.0;Perdagangan eceran melalui media untuk barang campuran, aktivitas pengembangan aplikasi perdagangan;Jl, Jendral Ahmad Yani No, 34, Kel, Panjunan, Kec, Kota Kudus, Kab, Kudus 59317, Jawa Tengah;https://www.blibli.com;17771205900;15.0;OD;BRI DANAREKSA SEKURITAS;17/10/2022;24/10/2022;410;460;02/11/2022;04/11/2022;04/11/2022;07/11/2022;08/11/2022;25%;"[{""code"": ""OD"", ""name"": ""BRI DANAREKSA SEKURITAS"", ""percentage"": """"}, {""code"": ""CC"", ""name"": ""MANDIRI SEKURITAS"", ""percentage"": """"}, {""code"": ""CP"", ""name"": ""KB VALBURY SEKURITAS"", ""percentage"": """"}, {""code"": ""DP"", ""name"": ""DBS VICKERS SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""NI"", ""name"": ""BNI SEKURITAS"", ""percentage"": """"}, {""code"": ""PD"", ""name"": ""INDO PREMIER SEKURITAS"", ""percentage"": """"}, {""code"": ""SQ"", ""name"": ""BCA SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;440.0;472.0;440.0;450.0;0.0;0.00%;900784300.0;0%;5%;6%;1%;4%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;-9%;39%;-4%;-34%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;MKTR;;PT Menthobi Karyatama Raya Tbk;Consumer Non-Cyclicals;Plantations & Crops;Utama;120.0;Bergerak dalam bidang perkebunan dan pabrik kelapa sawit;;https://mktr.co.id/;2500000000;20.83;II;DANATAMA MAKMUR SEKURITAS;17/10/2022;24/10/2022;100;150;01/11/2022;04/11/2022;04/11/2022;07/11/2022;08/11/2022;35%;"[{""code"": ""II"", ""name"": ""DANATAMA MAKMUR SEKURITAS"", ""percentage"": """"}, {""code"": ""AN"", ""name"": ""WANTEG SEKURITAS"", ""percentage"": """"}, {""code"": ""CP"", ""name"": ""KB VALBURY SEKURITAS"", ""percentage"": """"}]";MKTR-W;1.0;150.0;19;39;10;20;150.0;150.0;112.0;130.0;10.0;8.33%;1222706900.0;8%;9%;4%;73%;3%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;38%;77%;13%;-17%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;KDTN;;PT Puri Sentul Permai Tbk;Consumer Cyclicals;Hotels, Resorts & Cruise Lines;Pengembangan;150.0;Bergerak dibidang jasa penyedia akomodasi berupa hotel, jasa penyediaan makan minum berupa restoran;Jl, Surya Raya, Kav, Commercial Area 1 Olympic CBD Sentul, Desa Sentul Kecamatan Babakan Madang, Kabupaten Bogor 16810;https://kedaton8.com/;250000000;20.0;MI;VICTORIA SEKURITAS INDONESIA;20/10/2022;26/10/2022;140;160;01/11/2022;07/11/2022;07/11/2022;08/11/2022;09/11/2022;35%;"[{""code"": ""MI"", ""name"": ""VICTORIA SEKURITAS INDONESIA"", ""percentage"": """"}]";KDTN-W;0.2;180.0;25;150;25;84;;202.0;165.0;189.0;39.0;26.00%;541843000.0;26%;7%;-8%;-10%;-30%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;-2%;-29%;24%;33%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;KETR;;PT Ketrosden Triasmitra Tbk;Infrastructures;Wired Telecommunication Service;Pengembangan;300.0;Pembangunan, penjualan dan pemeliharaan jaringan telekomunikasi kabel serat optik;Gedung Meta Epsi Lantai 2 Jl, Mayjend D,I, Panjaitan Kav, 2, Jakarta Timur;https://www.triasmitra.com/;426200000;15.0;AH;SHINHAN SEKURITAS INDONESIA;20/10/2022;26/10/2022;246;360;02/11/2022;08/11/2022;08/11/2022;09/11/2022;10/11/2022;25%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;360.0;374.0;318.0;320.0;20.0;6.67%;223185300.0;7%;-6%;-25%;-39%;-23%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;36%;67%;11%;15%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;ZATA;;PT Bersama Zatta Jaya Tbk;Consumer Cyclicals;Clothing, Accessories & Bags;Pemantauan Khusus;100.0;Company Overview;Komplek Industri Prapanca No,24, Cigondewah Kaler Kec, Bandung Kulon, Kota Bandung - Jawa Barat 40214;https://www.elcorps.com/;1700000000;20.01;AI;UOB KAY HIAN SEKURITAS;20/10/2022;26/10/2022;100;130;02/11/2022;08/11/2022;08/11/2022;09/11/2022;10/11/2022;35%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;135.0;135.0;135.0;135.0;35.0;35.00%;45581500.0;35%;182%;31%;-50%;-50%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;-5%;-21%;5%;73%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;ISAP;;PT Isra Presisi Indonesia Tbk;Consumer Cyclicals;Auto Parts & Equipment;Akselerasi;96.0;Industri Mesin dan Perkakas Mesin untuk Pengerjaan Logam;Kawasan Industri Delta Silicon III Lippo Cikarang Bekasi Jawa Barat, 17530;https://www.isra.co.id/en;1500000000;37.31;AI;UOB KAY HIAN SEKURITAS;07/11/2022;14/11/2022;95;100;01/12/2022;07/12/2022;07/12/2022;08/12/2022;09/12/2022;35%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";ISAP-W;0.5;125.0;30;44;15;19;103.0;103.0;87.0;87.0;-9.0;-9.38%;505815400.0;-9%;-26%;17%;-69%;-89%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;-9%;-70%;267%;35%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;NINE;;PT Techno9 Indonesia Tbk;Technology;IT Services & Consulting;Akselerasi;75.0;Bergerak di bidang perdagangan komputer dan perlengkapannya;Komplek Taman Semanan Indah Ruko Plaza Delumina Blok C No, 1 Duri Kosambi – Cengkareng Jakarta Barat 11750;https://www.techno9indonesia.com/;432000000;20.03;SA;ELIT SUKSES SEKURITAS;14/11/2022;17/11/2022;70;90;28/11/2022;01/12/2022;01/12/2022;02/12/2022;05/12/2022;35%;"[{""code"": ""SA"", ""name"": ""ELIT SUKSES SEKURITAS"", ""percentage"": """"}, {""code"": ""MI"", ""name"": ""VICTORIA SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;82.0;82.0;68.0;69.0;-6.0;-8.00%;326737800.0;-8%;-37%;-39%;-59%;-87%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;-12%;-40%;-26%;-324%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;MMIX;;PT Multi Medika Internasional Tbk;Consumer Non-Cyclicals;Household Products;Pengembangan;190.0;Perdagangan Besar Alat Laboratorium, Alat Farmasi dan Alat Kedokteran Untuk Manusia, dan Sewa Guna U;PT, Multi Medika Internasional Tbk Jl, Peternakan III No,55B, Kelurahan Kapuk, Kecamatan Cengkareng, Jakarta Barat – DKI Jakarta, Kode Pos 11720;https://www.multimed.co.id/;600000000;25.0;YP;MIRAE ASSET SEKURITAS INDONESIA;15/11/2022;22/11/2022;160;210;30/11/2022;02/12/2022;02/12/2022;05/12/2022;06/12/2022;35%;"[{""code"": ""YP"", ""name"": ""MIRAE ASSET SEKURITAS INDONESIA"", ""percentage"": """"}]";MMIX-W;0.5;300.0;40;112;30;36;254.0;256.0;230.0;256.0;66.0;34.74%;141452200.0;35%;27%;71%;29%;-11%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;65%;154%;0%;-30%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;PADA;;PT Personel Alih Daya Tbk;Industrials;Human Resource & Employment Services;Pemantauan Khusus;100.0;Jasa Teknikal dan Pemeliharaan Peralatan Telekomunikasi, Call Center, Perkantoran, Keamanan dan SDM;Jl, Kebagusan 1 No, 4, Kebagusan, Pasar Minggu, Jakarta Selatan, Kode Pos 12520, Indonesia;https://www.persada.id;900000000;28.57;AI;UOB KAY HIAN SEKURITAS;16/11/2022;22/11/2022;100;120;02/12/2022;06/12/2022;06/12/2022;07/12/2022;08/12/2022;35%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}, {""code"": ""AO"", ""name"": ""ERDIKHA ELIT SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;135.0;135.0;99.0;110.0;10.0;10.00%;1010583500.0;10%;10%;144%;-19%;-50%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;-13%;-19%;16%;-224%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;VTNY;;PT Venteny Fortuna International Tbk;Financials;Consumer Financing;Utama;360.0;Aktivitas Perusahaan Holding dan Aktivitas Pengembangan Aplikasi Perdagangan Melalui Internet;World Trade Centre (WTC) 5 Lantai 13, Jl, Jend, Sudirman Kav, 29-31, Jakarta Selatan, 12920;https://www.venteny.com;939779100;15.0;SF;SURYA FAJAR SEKURITAS;21/11/2022;29/11/2022;350;450;09/12/2022;13/12/2022;13/12/2022;14/12/2022;15/12/2022;25%;"[{""code"": ""SF"", ""name"": ""SURYA FAJAR SEKURITAS"", ""percentage"": """"}, {""code"": ""OD"", ""name"": ""BRI DANAREKSA SEKURITAS"", ""percentage"": """"}, {""code"": ""YP"", ""name"": ""MIRAE ASSET SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;450.0;450.0;342.0;396.0;36.0;10.00%;184666800.0;10%;12%;18%;1%;-27%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;30%;63%;149%;-89%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;CBRE;;PT Cakra Buana Resources Energi Tbk;Energy;Coal Distribution;Pemantauan Khusus;108.0;Angkutan Laut Dalam Negeri Untuk Barang Umum;Sona Topas Tower Lt, 5A, Jl, Jenderal Sudirman Kav, 26, Jakarta Selatan 12920, Indonesia;https://www.cbre.co.id;738000000;16.26;DR;RHB SEKURITAS INDONESIA;13/12/2022;16/12/2022;100;110;02/01/2023;05/01/2023;05/01/2023;06/01/2023;09/01/2023;35%;"[{""code"": ""DR"", ""name"": ""RHB SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""HD"", ""name"": ""KGI SEKURITAS INDONESIA"", ""percentage"": """"}]";CBRE-W;1.8;258.0;30;50;10;13;144.0;145.0;144.0;145.0;37.0;34.26%;65266100.0;34%;47%;-17%;-54%;-54%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;BEER;;PT Jobubu Jarum Minahasa Tbk;Consumer Non-Cyclicals;Liquors;Pengembangan;220.0;Industri Minuman Beralkohol Hasil Destilasi, Industri Minuman Beralkohol Hasil Fermentasi Anggur;Desa Kapitu, Kelurahan Kapitu, Kecamatan Amurang Barat, Kabupaten Minahasa Selatan, Provinsi Sulawesi Utara;http://www.jobubu.com/;800000000;20.0;AI;UOB KAY HIAN SEKURITAS;16/12/2022;22/12/2022;200;220;02/01/2023;04/01/2023;04/01/2023;05/01/2023;06/01/2023;25%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;;274.0;228.0;258.0;38.0;17.27%;484691000.0;17%;25%;66%;54%;30%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;ELIT;;PT Data Sinergitama Jaya Tbk;Technology;IT Services & Consulting;Pengembangan;120.0;Bidang Usaha Penyedia Layanan (managed service) di Bidang Teknologi Informasi (Cloud);The Manhattan Squre Tower B Lt, 22, Jl, TB Simatupang, RT,3/RW,3, Cilandak Timur, Pasar Minggu, Jakarta Selatan,12560 Telepon: 0217511004;https://www.elitery.com;500000000;24.61;XA;NH KORINDO SEKURITAS INDONESIA;16/12/2022;22/12/2022;120;150;02/01/2023;04/01/2023;04/01/2023;05/01/2023;06/01/2023;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";ELIT-W;0.5;150.0;-;-;-;-;;162.0;112.0;112.0;-8.0;-6.67%;763718700.0;-7%;41%;13%;10%;-24%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;BMBL;;PT Lavender Bina Cendikia Tbk;Consumer Cyclicals;Education Services;Akselerasi;188.0;Pendidikan Bimbingan Belajar dan Konseling Swasta;Office Tower Taman Melati Lt,5 Jalan Margonda Raya no,525 Depok, Jawa Barat;http://www.lavenderprograms.com/;280000000;27.19;HD;KGI SEKURITAS INDONESIA;19/12/2022;26/12/2022;187;196;03/01/2023;09/01/2023;09/01/2023;10/01/2023;11/01/2023;35%;"[{""code"": ""HD"", ""name"": ""KGI SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""YP"", ""name"": ""MIRAE ASSET SEKURITAS INDONESIA"", ""percentage"": """"}]";BMBL-W;0.8;250.0;-;-;-;-;188.0;188.0;170.0;170.0;-18.0;-9.57%;21384000.0;-10%;-40%;-65%;-70%;-88%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;CBPE;;PT Citra Buana Prasida Tbk;Properties & Real Estate;Real Estate Development & Management;Pengembangan;150.0;Bergerak di bidang real estat dan property;Komplek Paskal Hyper Square Blok G Lantai 2 No, 206 – 208, Jl, H,O,S, Cokroaminoto No, 25 – 27 (dh, Jl, Pasirkaliki No, 25 – 27), Bandung 40181, Tel,: (022) 8606 1108;https://www.citrabuanaprasida.co.id;271250000;20.0;GR;PANIN SEKURITAS TBK,;19/12/2022;23/12/2022;100;150;02/01/2023;04/01/2023;04/01/2023;05/01/2023;06/01/2023;35%;"[{""code"": ""GR"", ""name"": ""PANIN SEKURITAS TBK"", ""percentage"": """"}]";;0.0;;;;;;;200.0;144.0;149.0;-1.0;-0.67%;172617000.0;-1%;19%;-1%;-11%;-14%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;SOUL;;PT Mitra Tirta Buwana Tbk;Consumer Non-Cyclicals;Food Retail & Distributors;Akselerasi;110.0;Bergerak dalam bidang usaha Air Minum Dalam Kemasan;Jl, Waru No, 74 Sambilegi Baru RT,001 RW,003 Maguwoharjo, Depok, Sleman Yogyakarta - Indonesia, 55282;http://hexsoul.co.id/;270000000;24.94;AN;WANTEG SEKURITAS;19/12/2022;26/12/2022;100;110;02/01/2023;04/01/2023;04/01/2023;05/01/2023;06/01/2023;35%;"[{""code"": ""AN"", ""name"": ""WANTEG SEKURITAS"", ""percentage"": """"}, {""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}]";SOUL-W;0.25;100.0;-;-;-;-;112.0;112.0;99.0;99.0;-11.0;-10.00%;6556300.0;-10%;-36%;-59%;-78%;-80%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;SUNI;;PT Sunindo Pratama Tbk;Energy;Oil, Gas & Coal Equipment & Services;Utama;300.0;Bergerak dalam bidang perdagangan besar mesin, peralatan dan perlengkapan lainnya, perdagangan besar;Jl, Prof Dr, Soepomo SH, No, 48, Tebet Jakarta Selatan 12870, Indonesia;https://www.sunindogroup.com;600000000;24.0;AI;UOB KAY HIAN SEKURITAS;19/12/2022;23/12/2022;280;300;02/01/2023;05/01/2023;05/01/2023;06/01/2023;09/01/2023;25%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;;344.0;296.0;300.0;0.0;0.00%;92450800.0;0%;1%;-1%;-7%;23%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;WINE;;PT Hatten Bali Tbk;Consumer Cyclicals;Consumer Distributors;Pengembangan;129.0;Distribusi Minuman Beralkohol dan Pengolahannya melalui Perusahaan Anak;Hatten Wines Building Jl, Bypass Ngurah Rai No, 393, Sanur, Bali;https://www.hattenbali.co.id;678000000;25.02;XA;NH KORINDO SEKURITAS INDONESIA;19/12/2022;22/12/2022;100;150;03/01/2023;06/01/2023;06/01/2023;09/01/2023;10/01/2023;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;170.0;174.0;147.0;174.0;45.0;34.88%;173385100.0;35%;134%;185%;357%;213%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;LAJU;;PT Jasa Berdikari Logistics Tbk;Transportation & Logistic;Logistics & Deliveries;Pengembangan;100.0;Jasa Logistik Terintegrasi;Jl, Kopi No, 4 D Lt, 2, Roa Malaka, Tambora Jakarta Barat – 11230 Telepon: 021 – 6912287;https://www.jasaberdikari.co.id;700000000;32.56;XA;NH KORINDO SEKURITAS INDONESIA;30/12/2022;06/01/2023;100;150;20/01/2023;25/01/2023;25/01/2023;26/01/2023;27/01/2023;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";LAJU-W;0.2;175.0;-;-;-;-;135.0;135.0;135.0;135.0;35.0;35.00%;34804000.0;35%;41%;144%;-36%;-45%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;PEVE;;PT Penta Valent Tbk;Healthcare;Pharmaceuticals;Pengembangan;149.0;Distributor Produk Farmasi dan Produk Konsumsi;Jl, Kedoya Raya No, 33, Kedoya Utara, Kebon Jeruk 11520;http://www.pentavalent.co.id/;353125000;20.0;YJ;LOTUS ANDALAN SEKURITAS;30/12/2022;05/01/2023;120;149;17/01/2023;19/01/2023;19/01/2023;20/01/2023;24/01/2023;35%;"[{""code"": ""YJ"", ""name"": ""LOTUS ANDALAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;200.0;200.0;190.0;200.0;51.0;34.23%;66020200.0;34%;48%;32%;16%;17%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;NAYZ;;PT Hassana Boga Sejahtera Tbk;Consumer Non-Cyclicals;Processed Foods;Akselerasi;100.0;Menjalankan usaha dalam bidang industri makanan bayi;Kawasan Pergudangan Multiguna Taman Tekno 2 Blok L2 No, 35 BSD, Tangerang Selatan, Banten;https://www.hassana.co.id/;510000000;20.0;SF;SURYA FAJAR SEKURITAS;02/01/2023;11/01/2023;100;120;31/01/2023;02/02/2023;02/02/2023;03/02/2023;06/02/2023;35%;"[{""code"": ""SF"", ""name"": ""SURYA FAJAR SEKURITAS"", ""percentage"": """"}]";NAYZ-W;1.0;125.0;-;-;-;-;90.0;99.0;90.0;90.0;-10.0;-10.00%;150065700.0;-10%;-28%;-3%;-74%;-83%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Canceled;BSMT-C1;;PT Bank Pembangunan Daerah Sumatera Utara Tbk,;Financials;Banks;;;Jasa Perbankan;Gedung Bank SUMUT JL, Imam Bonjol No 18 Medan 20212 Sumatera Utara, Indonesia;https://www.banksumut.co.id;2934798300;23.0;OD;BRI DANAREKSA SEKURITAS;05/01/2023;18/01/2023;350;510;;;;;;35%;"[{""code"": ""OD"", ""name"": ""BRI DANAREKSA SEKURITAS"", ""percentage"": """"}, {""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}, {""code"": ""DR"", ""name"": ""RHB SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;;;;;;;;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;FWCT;;PT Wijaya Cahaya Timber Tbk;Basic Materials;Timber;Pengembangan;118.0;Industri Kayu Lapis;Jl, Puri Indah, Ruko Sentra Niaga Puri Indah Blok T1 No,47, Kembangan Selatan, Kembangan, Jakarta Barat, Jakarta 11610;http://wijayacahayatimber.com/;375000000;20.0;YJ;LOTUS ANDALAN SEKURITAS;09/01/2023;16/01/2023;108;118;26/01/2023;30/01/2023;30/01/2023;31/01/2023;01/02/2023;35%;"[{""code"": ""YJ"", ""name"": ""LOTUS ANDALAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;150.0;159.0;150.0;159.0;41.0;34.75%;12502500.0;35%;2%;-7%;-56%;-40%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;IRSX;;PT Aviana Sinar Abadi Tbk;Technology;Software;Pemantauan Khusus;101.0;Bergerak di Bidang Aktivitas Pemrograman Komputer Lainnya;Jl, Alaydrus No, 66 BC Lantai 3 - RT,10/RW,2, Petojo Utara, Gambir, Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta 10130;https://aviana.co.id/;1000000000;20.0;AH;SHINHAN SEKURITAS INDONESIA;11/01/2023;17/01/2023;100;101;01/02/2023;03/02/2023;03/02/2023;06/02/2023;07/02/2023;35%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}]";IRSX-W;1.4;91.0;14;38;7;13;131.0;136.0;94.0;103.0;2.0;1.98%;687309700.0;2%;-7%;-9%;4%;-50%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;HILL;;PT Hillcon Tbk;Basic Materials;Diversified Metals & Minerals;Utama;1250.0;Aktivitas Perusahaan Holding, Aktivitas Konsultasi Manajemen, Jasa Pertambangan dan Jasa Konstruksi;Blok R2, Jl, Taman Modern No, 19 RT,014/RW,006, Ujung Menteng, Kecamatan Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13960;https://www.hillcon.co.id/;442300000;15.0;YP;MIRAE ASSET SEKURITAS INDONESIA;12/01/2023;03/02/2023;1250;2000;23/02/2023;27/02/2023;27/02/2023;28/02/2023;01/03/2023;25%;"[{""code"": ""YP"", ""name"": ""MIRAE ASSET SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""AZ"", ""name"": ""SUCOR SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;;1380.0;1270.0;1330.0;80.0;6.40%;67971300.0;6%;26%;62%;132%;93%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;PACK;;PT Solusi Kemasan Digital Tbk;Industrials;Commercial Printing;Akselerasi;162.0;Industri Percetakan Digital Untuk Kemasan Fleksibel;JL, Jababeka 2 Blok C/11-D Kawasan Industri Jababeka Cikarang Utara Kabupaten Bekasi, Jawa Barat 17530;https://www.flexypack.com;308000000;20.03;XA;NH KORINDO SEKURITAS INDONESIA;12/01/2023;17/01/2023;110;162;02/02/2023;06/02/2023;06/02/2023;07/02/2023;08/02/2023;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";PACK-W;0.2;350.0;15;31;13;14;160.0;160.0;146.0;146.0;-16.0;-9.88%;8127200.0;-10%;-37%;-33%;4%;-75%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;VAST;;PT Vastland Indonesia Tbk;Properties & Real Estate;Real Estate Development & Management;Pengembangan;108.0;Real Estate yang Dimiliki Sendiri atau Disewa;Jl, Tembesu No, 8A, Kel, Campang Raya, Sukabumi, Bandar Lampung, Lampung 35122;https://www.vastland.co.id;650000000;21.27;AO;ERDIKHA ELIT SEKURITAS;16/01/2023;20/01/2023;100;109;01/02/2023;06/02/2023;06/02/2023;07/02/2023;08/02/2023;35%;"[{""code"": ""AO"", ""name"": ""ERDIKHA ELIT SEKURITAS"", ""percentage"": """"}]";VAST-W;0.2;338.0;35;40;15;17;115.0;141.0;101.0;101.0;-7.0;-6.48%;689999800.0;-6%;0%;-8%;-36%;-41%;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
